value_set_id|value_set_subgroup|value_set_item|code_type|code_version|code|description|attribute_type|attribute_value
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|19695-6|Secobarbital [Mass/volume] in Urine||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|19698-0|Temazepam [Presence] in Urine by Screen method||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|19702-0|Deprecated Tetrahydrocannabinol [Presence] in Urine by Screen method||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|19703-8|Deprecated Tetrahydrocannabinol [Presence] in Urine by Confirm method||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|19710-3|traMADol [Presence] in Urine by Screen method||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|19714-5|Triazolam [Presence] in Urine by Screen method||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|20410-7|Amphetamines [Mass/volume] in Urine by Confirmatory method||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|20411-5|Barbiturates [Mass/volume] in Urine by Confirmatory method||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|20412-3|Benzodiazepines [Mass/volume] in Urine by Confirmatory method||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|20413-1|Cannabinoids [Mass/volume] in Urine by Confirmatory method||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|20421-4|Barbiturates [Presence] in Serum or Plasma by Screen method||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|20500-5|Hydroxyalprazolam [Mass/volume] in Urine by Confirmatory method||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|20501-3|Hydroxytriazolam [Mass/volume] in Urine by Confirmatory method||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|20514-6|Deprecated 6-Monoacetylmorphine [Mass/volume] in Urine Confirm||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|20517-9|Aprobarbital [Mass/volume] in Urine by Confirmatory method||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|20518-7|Barbital [Mass/volume] in Urine by Confirmatory method||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|20519-5|Cocaine [Mass/volume] in Urine by Confirmatory method||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|20520-3|Bromazepam [Mass/volume] in Urine by Confirmatory method||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|20521-1|Carboxy tetrahydrocannabinol [Mass/volume] in Urine by Confirmatory method||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|20522-9|chlordiazePOXIDE [Mass/volume] in Urine by Confirmatory method||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|20524-5|Deprecated Tetrahydrocannabinol [Mass/volume] in Urine by Confirm method||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|20525-2|Dextroamphetamine [Mass/volume] in Urine by Confirmatory method||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|20526-0|Dimetamphetamine [Mass/volume] in Urine by Confirmatory method||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|20527-8|Ethylmorphine [Mass/volume] in Urine by Confirmatory method||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|20528-6|Flunitrazepam [Mass/volume] in Urine by Confirmatory method||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|20531-0|Deprecated Hydroxyalprazolam [Mass/volume] in Urine by Confirm method||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|20532-8|Hydroxyethylflurazepam [Mass/volume] in Urine by Confirmatory method||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|20533-6|Hydroxytriazolam [Presence] in Urine by Confirmatory method||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|20534-4|Deprecated Hydroxytriazolam [Mass/volume] in Urine by Confirm method||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|20541-9|Lormetazepam [Mass/volume] in Urine by Confirmatory method||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|20545-0|Methylenedioxyamphetamine [Mass/volume] in Urine by Confirmatory method||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|20550-0|Morphine Free [Mass/volume] in Urine by Confirmatory method||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|20552-6|Nitrazepam [Mass/volume] in Urine by Confirmatory method||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|20554-2|Para hydroxyamphetamine [Mass/volume] in Urine by Confirmatory method||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|20557-5|Phentermine [Mass/volume] in Urine by Confirmatory method||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|20559-1|Temazepam [Mass/volume] in Urine by Confirmatory method||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|20561-7|traMADol [Mass/volume] in Urine by Confirmatory method||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|20664-9|Barbiturates [Mass/volume] in Urine by Screen method||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|21046-8|7-Aminoflunitrazepam [Mass/volume] in Serum or Plasma||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|21050-0|Deprecated Acetylmorphine [Mass/volume] in Urine||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|21062-5|Allobarbital [Mass/volume] in Serum or Plasma||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|21091-4|Barbiturates present [Identifier] in Serum or Plasma by Screen method||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|21193-8|Chlordiazepoxide+Norchlordiazepoxide [Mass/volume] in Serum or Plasma||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|21239-9|Desalkylhalazepam [Mass/volume] in Serum or Plasma||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|21241-5|Diazepam+Nordiazepam [Mass/volume] in Urine||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|21386-8|Methamphetamine [Presence] in Urine by SAMHSA confirm method||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|21431-2|Opiates [Presence] in Urine by Screen method >2000 ng/mL||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|21556-6|Tetrahydrocannabinol [Presence] in Urine by Screen method >20 ng/mL||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|21557-4|Tetrahydrocannabinol [Presence] in Urine by Screen method >100 ng/mL||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|23864-2|Flunitrazepam [Mass/volume] in Serum or Plasma||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|25309-6|Amobarbital [Moles/volume] in Serum or Plasma||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|25357-5|Butabarbital [Moles/volume] in Serum or Plasma||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|25412-8|Flunitrazepam [Moles/volume] in Serum or Plasma||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|25520-8|Secobarbital [Moles/volume] in Serum or Plasma||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|25560-4|Allobarbital [Moles/volume] in Serum or Plasma||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|26021-6|Nordiazepam [Moles/volume] in Serum or Plasma||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|26039-8|Norflunitrazepam [Moles/volume] in Serum or Plasma||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|26743-5|Carboxy tetrahydrocannabinol [Presence] in Serum or Plasma||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|26747-6|Cannabinoids/Creatinine [Mass Ratio] in Urine||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|26760-9|Cannabinoids [Units/volume] in Urine||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|26784-9|diazePAM [Mass/volume] in Serum or Plasma by Confirmatory method||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|26786-4|Mephentermine [Mass/volume] in Urine||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|26995-1|Carboxy tetrahydrocannabinol [Mass/volume] in Blood||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|27036-3|Norchlordiazepoxide [Mass/volume] in Urine||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|27073-6|Deprecated acetylmorphine [Presence] in Urine||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|27083-5|Norflunitrazepam [Mass/volume] in Urine||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|27084-3|7-Aminoflunitrazepam [Mass/volume] in Urine||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|27085-0|Methylenedioxyethylamphetamine [Mass/volume] in Urine||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|27165-0|Hexobarbital [Mass/volume] in Urine||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|27226-0|Cocaethylene [Mass/volume] in Serum or Plasma||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|27921-6|Alpha hydroxyalprazolam [Mass/volume] in Serum or Plasma||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|28059-4|7-Aminoclonazepam [Mass/volume] in Serum or Plasma||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|28073-5|7-Aminoclonazepam [Mass/volume] in Urine||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|29356-3|fentaNYL [Presence] in Serum or Plasma||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|29592-3|Amphetamine [Mass/volume] in Serum or Plasma by Confirmatory method||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|29597-2|Mephentermine [Mass/volume] in Serum or Plasma by Confirmatory method||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|29598-0|Methylenedioxyamphetamine [Mass/volume] in Serum or Plasma by Confirmatory method||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|29599-8|Methylenedioxyethylamphetamine [Mass/volume] in Serum or Plasma by Confirmatory method||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|29601-2|Phenylpropanolamine [Mass/volume] in Serum, Plasma or Blood by Confirmatory method||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|29602-0|Chlorphentermine [Mass/volume] in Serum or Plasma by Confirmatory method||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|29608-7|Phentermine [Mass/volume] in Serum, Plasma or Blood by Confirmatory method||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|29619-4|Methylenedioxymethamphetamine [Mass/volume] in Serum or Plasma by Confirmatory method||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|29654-1|Temazepam [Moles/volume] in Serum or Plasma||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|29655-8|Oxazepam [Moles/volume] in Serum or Plasma||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|30107-7|Ecgonine methyl ester [Mass/volume] in Serum or Plasma||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|30112-7|Amphetamine [Mass/volume] in Serum or Plasma||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|30249-7|Barbiturates [Mass/volume] in Serum or Plasma by Screen method||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|30250-5|Benzodiazepines [Mass/volume] in Serum or Plasma by Screen method||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|31016-9|Levoamphetamine/Amphetamines.total in Urine||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|31025-0|Dextroamphetamine/Amphetamines.total in Urine||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|31026-8|Dextromethamphetamine/Amphetamines.total in Urine||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|31182-9|7-Aminonitrazepam [Mass/volume] in Serum or Plasma||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|32050-7|Barbital [Moles/volume] in Serum or Plasma||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|32052-3|Benzodiazepines [Moles/volume] in Serum or Plasma||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|32055-6|Butalbital [Moles/volume] in Serum or Plasma||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|32056-4|Butalbital [Moles/volume] in Urine||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|32059-8|chlordiazePOXIDE [Moles/volume] in Serum or Plasma||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|32064-8|Clorazepate [Moles/volume] in Serum or Plasma||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|32089-5|Mephobarbital [Moles/volume] in Serum or Plasma||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|32103-4|PENTobarbital [Moles/volume] in Serum or Plasma||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|32117-4|Thiopental [Moles/volume] in Serum or Plasma||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|32124-0|Bromazepam [Moles/volume] in Serum or Plasma||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|32579-5|Phentermine [Mass/volume] in Serum or Plasma||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|32642-1|Dextroamphetamine/Levoamphetamine [Mass Ratio] in Serum or Plasma||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|32643-9|Dextromethamphetamine/Levomethamphetamine [Mass Ratio] in Serum or Plasma||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|32648-8|Hydroxyethylflurazepam [Mass/volume] in Serum or Plasma||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|32649-6|Hydroxytriazolam [Mass/volume] in Serum or Plasma||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|32650-4|Norflunitrazepam [Mass/volume] in Serum or Plasma||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|33016-7|Methylenedioxyethylamphetamine [Mass/volume] in Serum or Plasma||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|33060-5|chlordiazePOXIDE+Metabolites [Mass/volume] in Serum or Plasma||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|3312-6|ALPRAZolam [Mass/volume] in Serum or Plasma||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|3313-4|ALPRAZolam [Mass/volume] in Urine||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|33280-9|Amphetamine+Methamphetamine [Mass/volume] in Urine by Screen method||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|33301-3|Norchlordiazepoxide [Presence] in Urine by Screen method||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|3337-3|Amobarbital [Presence] in Serum or Plasma||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|3338-1|Amobarbital [Mass/volume] in Serum or Plasma||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|3339-9|Amobarbital [Presence] in Urine||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|3348-0|Amphetamines [Presence] in Serum or Plasma||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|3349-8|Amphetamines [Presence] in Urine||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|33527-3|Methadone.long acting metabolite [Mass/volume] in Urine||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|3370-4|Barbital [Mass/volume] in Serum or Plasma||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|3371-2|Barbital [Mass/volume] in Urine||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|3372-0|Barbiturate screen absent [Identifier] in Urine||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|3373-8|Deprecated Barbiturate screen absent [Identifier] in Urine||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|3374-6|Barbiturate screen present [Identifier] in Urine||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|3375-3|Deprecated Barbiturate screen present [Identifier] in Urine||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|3376-1|Barbiturates [Presence] in Serum, Plasma or Blood||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|3377-9|Barbiturates [Presence] in Urine||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|3385-2|Benzodiazepines negative [Identifier] in Urine||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|3386-0|Deprecated Benzodiazepines negative [Identifier] in Urine||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|3387-8|Benzodiazepines positive [Identifier] in Urine||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|3388-6|Deprecated Benzodiazepines positive [Identifier] in Urine||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|3389-4|Benzodiazepines [Presence] in Serum or Plasma||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|3390-2|Benzodiazepines [Presence] in Urine||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|3391-0|Benzoylecgonine [Presence] in Serum or Plasma||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|3392-8|Benzoylecgonine [Mass/volume] in Serum or Plasma||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|3393-6|Benzoylecgonine [Presence] in Urine||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|3394-4|Benzoylecgonine [Mass/volume] in Urine||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|3395-1|Cocaine [Presence] in Serum or Plasma||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|3396-9|Cocaine [Mass/volume] in Serum or Plasma||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|3397-7|Cocaine [Presence] in Urine||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|3398-5|Cocaine [Mass/volume] in Urine||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|3405-8|Bromazepam [Mass/volume] in Serum or Plasma||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|3406-6|Bromazepam [Mass/volume] in Urine||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|3413-2|Buprenorphine [Mass/volume] in Serum or Plasma||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|3414-0|Buprenorphine [Presence] in Urine||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|3415-7|Buprenorphine [Mass/volume] in Urine||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|3417-3|Butabarbital [Presence] in Serum or Plasma||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|3418-1|Butabarbital [Mass/volume] in Serum or Plasma||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|3419-9|Butabarbital [Presence] in Urine||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|3420-7|Butalbital [Presence] in Serum or Plasma||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|3421-5|Butalbital [Presence] in Urine||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|3425-6|Cannabinoids [Presence] in Serum or Plasma||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|3426-4|Tetrahydrocannabinol [Presence] in Urine||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|3427-2|Cannabinoids [Presence] in Urine||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|34332-7|Lormetazepam [Mass/volume] in Serum or Plasma||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|3435-5|Carboxy tetrahydrocannabinol [Presence] in Urine||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|3436-3|Carboxy tetrahydrocannabinol [Mass/volume] in Urine||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|34365-7|Primidone+PHENobarbital [Moles/volume] in Serum or Plasma||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|34427-5|Methadone.R [Mass/volume] in Serum or Plasma||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|3456-1|chlordiazePOXIDE [Presence] in Serum or Plasma||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|3457-9|chlordiazePOXIDE [Mass/volume] in Serum or Plasma||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|3458-7|chlordiazePOXIDE [Presence] in Urine||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|3459-5|chlordiazePOXIDE [Mass/volume] in Urine||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|3468-6|Chlorphentermine [Mass/volume] in Blood||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|3469-4|Chlorphentermine [Presence] in Urine||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|3470-2|Chlorphentermine [Mass/volume] in Urine||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|3494-2|clonazePAM [Mass/volume] in Serum or Plasma||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|3498-3|Clorazepate [Mass/volume] in Serum or Plasma||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|3505-5|Codeine [Presence] in Serum or Plasma||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|3506-3|Codeine [Mass/volume] in Serum or Plasma||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|3507-1|Codeine [Presence] in Urine||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|3508-9|Codeine [Mass/volume] in Urine||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|3528-7|Tetrahydrocannabinol [Mass/volume] in Serum or Plasma||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|3529-5|Deprecated Tetrahydrocannabinol [Presence] in Urine||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|3530-3|Tetrahydrocannabinol [Mass/volume] in Urine||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|3537-8|Nordiazepam [Mass/volume] in Serum or Plasma||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|3546-9|Diamorphine [Presence] in Urine||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|3547-7|Diamorphine [Mass/volume] in Urine||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|3548-5|diazePAM [Mass/volume] in Serum or Plasma||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|3549-3|diazePAM [Presence] in Serum or Plasma||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|3550-1|diazePAM [Presence] in Urine||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|3551-9|diazePAM [Mass/volume] in Urine||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|35598-2|Butalbital [Mass/volume] in Serum or Plasma by Screen method||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|35600-6|chlordiazePOXIDE [Mass/volume] in Serum or Plasma by Screen method||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|35603-0|clonazePAM [Mass/volume] in Serum or Plasma by Screen method||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|35605-5|N-desalkylflurazepam [Mass/volume] in Serum or Plasma by Screen method||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|35607-1|diazePAM [Mass/volume] in Serum or Plasma by Screen method||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|35611-3|Flurazepam [Mass/volume] in Serum or Plasma by Screen method||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|35616-2|LORazepam [Mass/volume] in Serum or Plasma by Screen method||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|35618-8|Methadone [Mass/volume] in Serum or Plasma by Screen method||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|35622-0|Nordiazepam [Mass/volume] in Serum or Plasma by Screen method||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|35629-5|Oxazepam [Mass/volume] in Serum or Plasma by Screen method||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|35630-3|PENTobarbital [Mass/volume] in Serum or Plasma by Screen method||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|35631-1|PHENobarbital [Mass/volume] in Serum or Plasma by Screen method||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|35634-5|Secobarbital [Mass/volume] in Serum or Plasma by Screen method||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|3564-2|Dimetamphetamine [Presence] in Urine||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|3565-9|Dimetamphetamine [Mass/volume] in Urine||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|3598-0|Estazolam [Mass/volume] in Urine||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|3618-6|Ethylmorphine [Presence] in Urine||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|3619-4|Ethylmorphine [Mass/volume] in Urine||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|3633-5|Fenproporex [Presence] in Urine||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|3634-3|Fenproporex [Mass/volume] in Urine||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|3636-8|fentaNYL [Mass/volume] in Serum or Plasma||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|3637-6|fentaNYL [Mass/volume] in Urine||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|3640-0|Flunitrazepam [Mass/volume] in Blood||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|3641-8|Flunitrazepam [Mass/volume] in Urine||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|3652-5|Flurazepam [Presence] in Serum or Plasma||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|3653-3|Flurazepam [Mass/volume] in Serum or Plasma||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|3654-1|Flurazepam [Presence] in Urine||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|3655-8|Flurazepam [Mass/volume] in Urine||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|3679-8|HYDROcodone [Presence] in Serum or Plasma||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|3680-6|HYDROcodone [Mass/volume] in Serum or Plasma||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|3681-4|HYDROcodone [Mass/volume] in Urine||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|3682-2|HYDROmorphone [Presence] in Serum or Plasma||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|3683-0|HYDROmorphone [Mass/volume] in Serum or Plasma||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|3724-2|LORazepam [Mass/volume] in Serum or Plasma||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|3725-9|LORazepam [Mass/volume] in Urine||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|3726-7|Lormetazepam [Mass/volume] in Urine||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|3739-0|Medazepam [Mass/volume] in Blood||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|3740-8|Medazepam [Mass/volume] in Urine||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|3750-7|Mephobarbital [Mass/volume] in Serum or Plasma||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|3751-5|Deprecated Mephobarbital [Mass/volume] in Serum or Plasma||
DRUG_SCREEN|DRUG_SCREEN||LOINC|2.66|3771-3|Methadone [Presence] in Serum or Plasma||
